Date,Price,Open,High,Low,Vol.,Change %
"Sep 18, 2014","1,349.10","1,331.04","1,349.93","1,327.83",,1.33%
"Sep 17, 2014","1,331.45","1,342.38","1,343.52","1,329.59",,-0.85%
"Sep 16, 2014","1,342.91","1,342.99","1,346.53","1,336.31",,-0.08%
"Sep 15, 2014","1,343.97","1,342.78","1,349.03","1,340.26",,0.13%
"Sep 12, 2014","1,342.27","1,338.58","1,344.92","1,335.85",,0.24%
"Sep 11, 2014","1,339.09","1,335.77","1,342.00","1,332.54",,0.22%
"Sep 10, 2014","1,336.13","1,337.80","1,341.09","1,332.26",,-0.19%
"Sep 09, 2014","1,338.67","1,320.55","1,340.69","1,316.66",,1.34%
"Sep 08, 2014","1,320.97","1,325.58","1,328.06","1,319.01",,-0.45%
"Sep 05, 2014","1,326.97","1,318.50","1,330.66","1,316.16",,0.59%
"Sep 04, 2014","1,319.22","1,340.30","1,341.73","1,315.96",,-1.65%
"Sep 03, 2014","1,341.34","1,336.90","1,342.58","1,333.91",,0.27%
"Sep 02, 2014","1,337.73","1,329.60","1,338.14","1,328.62",,0.59%
"Sep 01, 2014","1,329.93","1,331.89","1,333.94","1,329.00",,-0.14%
"Aug 29, 2014","1,331.77","1,337.37","1,340.56","1,331.19",,-0.48%
"Aug 28, 2014","1,338.21","1,337.60","1,341.86","1,335.34",,0.00%
"Aug 27, 2014","1,338.23","1,338.10","1,340.06","1,333.43",,-0.04%
"Aug 26, 2014","1,338.83","1,345.02","1,346.06","1,337.69",,-0.51%
"Aug 25, 2014","1,345.70","1,345.20","1,350.88","1,341.53",,-0.18%
"Aug 22, 2014","1,348.19","1,359.18","1,359.83","1,345.43",,-0.84%
"Aug 21, 2014","1,359.62","1,355.87","1,360.33","1,354.31",,0.24%
"Aug 20, 2014","1,356.35","1,355.37","1,361.47","1,355.07",,0.03%
"Aug 19, 2014","1,355.90","1,359.38","1,361.71","1,354.66",,-0.29%
"Aug 18, 2014","1,359.82","1,367.26","1,368.30","1,358.26",,-0.62%
"Aug 15, 2014","1,368.30","1,364.50","1,369.64","1,363.68",,0.26%
"Aug 14, 2014","1,364.78","1,376.02","1,378.55","1,362.63",,-0.88%
"Aug 13, 2014","1,376.88","1,372.86","1,380.86","1,371.78",,0.27%
"Aug 12, 2014","1,373.24","1,378.39","1,378.88","1,369.37",,-0.44%
"Aug 11, 2014","1,379.24","1,388.78","1,391.09","1,377.77",,-0.78%
"Aug 08, 2014","1,390.12","1,385.31","1,392.39","1,380.98",,0.31%
"Aug 07, 2014","1,385.80","1,383.36","1,389.72","1,379.73",,0.15%
"Aug 06, 2014","1,383.75","1,374.82","1,384.37","1,373.89",,0.61%
"Aug 05, 2014","1,375.32","1,386.32","1,387.03","1,372.97",,-0.84%
"Aug 04, 2014","1,386.96","1,391.94","1,393.31","1,381.38",,-0.49%
"Aug 01, 2014","1,393.75","1,376.16","1,395.44","1,375.54",,1.26%
"Jul 31, 2014","1,376.39","1,371.62","1,377.63","1,371.00",,0.26%
"Jul 30, 2014","1,372.86","1,373.85","1,378.04","1,369.15",,-0.13%
"Jul 29, 2014","1,374.59","1,378.51","1,379.25","1,373.24",,-0.34%
"Jul 28, 2014","1,379.34","1,377.25","1,380.11","1,373.98",,0.09%
"Jul 25, 2014","1,378.14","1,385.41","1,390.78","1,376.32",,-0.57%
"Jul 24, 2014","1,386.05","1,378.10","1,387.40","1,377.18",,0.50%
"Jul 23, 2014","1,379.09","1,378.98","1,380.16","1,375.24",,-0.04%
"Jul 22, 2014","1,379.67","1,388.34","1,389.44","1,378.47",,-0.67%
"Jul 21, 2014","1,388.93","1,391.96","1,393.07","1,387.11",,-0.25%
"Jul 18, 2014","1,392.35","1,391.65","1,399.34","1,388.53",,0.01%
"Jul 17, 2014","1,392.20","1,395.54","1,398.11","1,387.19",,-0.27%
"Jul 16, 2014","1,396.03","1,392.99","1,405.87","1,392.79",,0.16%
"Jul 15, 2014","1,393.85","1,387.71","1,400.92","1,387.23",,0.40%
"Jul 14, 2014","1,388.36","1,385.26","1,389.78","1,383.94",,0.11%
"Jul 11, 2014","1,386.82","1,378.49","1,388.70","1,377.48",,0.54%
"Jul 10, 2014","1,379.38","1,380.54","1,383.78","1,376.24",,-0.13%
"Jul 09, 2014","1,381.22","1,376.48","1,381.62","1,376.18",,0.27%
"Jul 08, 2014","1,377.50","1,375.36","1,378.28","1,374.29",,0.10%
"Jul 07, 2014","1,376.19","1,371.46","1,376.94","1,369.43",,0.28%
"Jul 04, 2014","1,372.39","1,373.04","1,374.89","1,370.32",,-0.09%
"Jul 03, 2014","1,373.69","1,378.23","1,380.32","1,371.39",,-0.40%
"Jul 02, 2014","1,379.16","1,381.72","1,383.48","1,376.41",,-0.27%
"Jul 01, 2014","1,382.83","1,384.84","1,387.05","1,381.42",,-0.20%
"Jun 30, 2014","1,385.63","1,382.58","1,386.38","1,378.90",,0.10%
"Jun 27, 2014","1,384.18","1,383.08","1,384.99","1,378.90",,0.02%
"Jun 26, 2014","1,383.88","1,389.44","1,390.44","1,379.05",,-0.45%
"Jun 25, 2014","1,390.19","1,385.09","1,392.44","1,384.38",,0.27%
"Jun 24, 2014","1,386.40","1,384.79","1,389.01","1,382.72",,0.01%
"Jun 23, 2014","1,386.30","1,387.59","1,389.71","1,382.34",,-0.18%
"Jun 20, 2014","1,388.80","1,385.90","1,391.37","1,384.52",,0.16%
"Jun 19, 2014","1,386.60","1,389.75","1,390.35","1,381.76",,-0.32%
"Jun 18, 2014","1,390.99","1,384.06","1,390.99","1,383.45",,0.48%
"Jun 17, 2014","1,384.40","1,384.45","1,388.62","1,383.14",,-0.06%
"Jun 16, 2014","1,385.28","1,377.49","1,385.89","1,376.98",,0.48%
"Jun 13, 2014","1,378.69","1,378.95","1,382.35","1,375.96",,-0.04%
"Jun 12, 2014","1,379.29","1,374.21","1,381.43","1,373.90",,0.34%
"Jun 11, 2014","1,374.68","1,377.66","1,378.03","1,373.19",,-0.25%
"Jun 10, 2014","1,378.15","1,381.52","1,383.75","1,376.14",,-0.29%
"Jun 09, 2014","1,382.17","1,391.18","1,392.44","1,379.35",,-0.67%
"Jun 06, 2014","1,391.47","1,393.32","1,395.14","1,388.73",,-0.18%
"Jun 05, 2014","1,394.01","1,390.97","1,395.88","1,376.80",,0.15%
"Jun 04, 2014","1,391.86","1,394.04","1,395.95","1,390.67",,-0.21%
"Jun 03, 2014","1,394.78","1,392.23","1,396.82","1,389.75",,0.13%
"Jun 02, 2014","1,392.97","1,390.97","1,397.49","1,389.65",,0.11%
"May 30, 2014","1,391.45","1,387.88","1,393.39","1,384.45",,0.20%
"May 29, 2014","1,388.62","1,388.15","1,391.08","1,386.11",,-0.05%
"May 28, 2014","1,389.34","1,394.66","1,396.80","1,387.44",,-0.49%
"May 27, 2014","1,396.17","1,396.67","1,400.54","1,392.34",,-0.11%
"May 26, 2014","1,397.76","1,395.81","1,398.68","1,393.53",,0.03%
"May 23, 2014","1,397.28","1,398.27","1,399.74","1,394.35",,-0.15%
"May 22, 2014","1,399.40","1,405.04","1,406.47","1,397.45",,-0.45%
"May 21, 2014","1,405.79","1,404.46","1,410.14","1,399.80",,0.04%
"May 20, 2014","1,405.24","1,400.17","1,409.65","1,399.86",,0.25%
"May 19, 2014","1,401.74","1,402.19","1,404.55","1,399.60",,-0.02%
"May 16, 2014","1,402.07","1,404.90","1,409.84","1,401.16",,-0.24%
"May 15, 2014","1,405.45","1,409.11","1,410.89","1,398.54",,-0.31%
"May 14, 2014","1,409.76","1,400.58","1,411.66","1,399.42",,0.61%
"May 13, 2014","1,401.28","1,408.76","1,410.07","1,399.05",,-0.58%
"May 12, 2014","1,409.51","1,407.83","1,412.30","1,407.62",,0.02%
"May 09, 2014","1,409.25","1,414.66","1,418.99","1,407.21",,-0.44%
"May 08, 2014","1,415.52","1,422.16","1,430.50","1,413.94",,-0.50%
"May 07, 2014","1,422.57","1,433.78","1,434.61","1,421.95",,-0.84%
"May 06, 2014","1,434.65","1,428.33","1,437.34","1,427.71",,0.37%
"May 05, 2014","1,429.40","1,427.92","1,431.05","1,427.20",,0.04%
"May 02, 2014","1,428.84","1,432.22","1,433.44","1,422.08",,-0.32%
"May 01, 2014","1,433.41","1,431.91","1,435.48","1,431.39",,0.01%
"Apr 30, 2014","1,433.20","1,422.30","1,434.38","1,421.78",,0.71%
"Apr 29, 2014","1,423.03","1,433.13","1,434.47","1,421.58",,-0.74%
"Apr 28, 2014","1,433.68","1,439.95","1,441.75","1,430.02",,-0.46%
"Apr 25, 2014","1,440.30","1,437.63","1,442.07","1,433.83",,0.14%
"Apr 24, 2014","1,438.24","1,435.97","1,438.96","1,432.48",,0.13%
"Apr 23, 2014","1,436.41","1,432.10","1,439.94","1,431.89",,0.25%
"Apr 22, 2014","1,432.82","1,432.38","1,437.58","1,429.99",,-0.02%
"Apr 21, 2014","1,433.05","1,432.37","1,437.12","1,431.47",,-0.07%
"Apr 18, 2014","1,433.99","1,433.69","1,435.82","1,430.41",,-0.05%
"Apr 17, 2014","1,434.68","1,434.27","1,441.26","1,429.71",,-0.02%
"Apr 16, 2014","1,434.93","1,437.00","1,443.74","1,432.79",,-0.24%
"Apr 15, 2014","1,438.45","1,436.19","1,442.87","1,435.03",,0.11%
"Apr 14, 2014","1,436.90","1,432.58","1,441.53","1,431.96",,-0.08%
"Apr 11, 2014","1,438.00","1,444.01","1,448.93","1,435.27",,-0.45%
"Apr 10, 2014","1,444.56","1,442.55","1,445.70","1,429.35",,0.10%
"Apr 09, 2014","1,443.05","1,451.27","1,452.09","1,434.02",,-0.60%
"Apr 08, 2014","1,451.83","1,449.70","1,453.62","1,445.06",,0.10%
"Apr 07, 2014","1,450.45","1,443.25","1,451.31","1,439.83",,0.40%
"Apr 04, 2014","1,444.71","1,450.68","1,452.68","1,440.72",,-0.47%
"Apr 03, 2014","1,451.58","1,455.34","1,460.63","1,448.87",,-0.31%
"Apr 02, 2014","1,456.12","1,459.09","1,460.40","1,453.76",,-0.27%
"Apr 01, 2014","1,460.04","1,465.70","1,467.51","1,457.28",,-0.44%
"Mar 31, 2014","1,466.47","1,470.30","1,472.14","1,462.08",,-0.35%
"Mar 28, 2014","1,471.57","1,472.34","1,474.68","1,464.75",,-0.09%
"Mar 27, 2014","1,472.84","1,480.80","1,483.64","1,471.05",,-0.61%
"Mar 26, 2014","1,481.81","1,491.72","1,492.83","1,480.26",,-0.72%
"Mar 25, 2014","1,492.62","1,491.21","1,494.88","1,482.96",,0.07%
"Mar 24, 2014","1,491.57","1,488.88","1,495.55","1,482.81",,0.13%
"Mar 21, 2014","1,489.70","1,482.79","1,493.11","1,482.47",,0.36%
"Mar 20, 2014","1,484.32","1,480.30","1,491.19","1,478.16",,0.22%
"Mar 19, 2014","1,481.07","1,489.33","1,493.52","1,477.84",,-0.62%
"Mar 18, 2014","1,490.24","1,485.26","1,491.05","1,483.63",,0.25%
"Mar 17, 2014","1,486.52","1,491.85","1,493.97","1,481.03",,-0.27%
"Mar 14, 2014","1,490.56","1,482.28","1,493.62","1,479.71",,0.44%
"Mar 13, 2014","1,483.99","1,487.79","1,493.72","1,479.82",,-0.31%
"Mar 12, 2014","1,488.58","1,476.16","1,489.76","1,475.21",,0.79%
"Mar 11, 2014","1,476.84","1,479.80","1,480.88","1,473.16",,-0.29%
"Mar 10, 2014","1,481.09","1,476.47","1,483.17","1,475.51",,0.19%
"Mar 07, 2014","1,478.22","1,474.63","1,478.43","1,468.81",,0.18%
"Mar 06, 2014","1,475.52","1,470.38","1,476.90","1,459.81",,0.30%
"Mar 05, 2014","1,471.16","1,472.04","1,473.02","1,466.36",,-0.09%
"Mar 04, 2014","1,472.55","1,469.29","1,478.76","1,468.97",,0.18%
"Mar 03, 2014","1,469.88","1,470.94","1,482.23","1,467.42",,-0.14%
"Feb 28, 2014","1,471.99","1,465.07","1,474.49","1,456.93",,0.37%
"Feb 27, 2014","1,466.59","1,458.54","1,468.51","1,457.59",,0.51%
"Feb 26, 2014","1,459.10","1,474.62","1,477.03","1,455.77",,-1.16%
"Feb 25, 2014","1,476.27","1,475.03","1,478.22","1,467.58",,0.03%
"Feb 24, 2014","1,475.82","1,472.28","1,481.84","1,471.43",,0.11%
"Feb 21, 2014","1,474.25","1,470.46","1,477.36","1,467.99",,0.23%
"Feb 20, 2014","1,470.90","1,462.80","1,476.85","1,462.40",,0.50%
"Feb 19, 2014","1,463.53","1,465.01","1,472.12","1,461.84",,-0.16%
"Feb 18, 2014","1,465.91","1,453.00","1,467.94","1,451.18",,0.84%
"Feb 17, 2014","1,453.66","1,454.82","1,458.57","1,449.43",,-0.17%
"Feb 14, 2014","1,456.20","1,457.84","1,459.11","1,449.52",,-0.17%
"Feb 13, 2014","1,458.74","1,443.66","1,460.74","1,441.31",,0.98%
"Feb 12, 2014","1,444.54","1,460.25","1,461.88","1,440.37",,-1.10%
"Feb 11, 2014","1,460.55","1,463.15","1,466.80","1,459.29",,-0.24%
"Feb 10, 2014","1,464.00","1,463.97","1,465.24","1,457.39",,-0.12%
"Feb 07, 2014","1,465.76","1,465.87","1,468.21","1,455.07",,-0.05%
"Feb 06, 2014","1,466.42","1,458.07","1,469.78","1,452.63",,0.51%
"Feb 05, 2014","1,459.02","1,464.68","1,465.62","1,452.73",,-0.44%
"Feb 04, 2014","1,465.51","1,466.23","1,474.30","1,461.05",,-0.11%
"Feb 03, 2014","1,467.12","1,457.62","1,468.48","1,453.68",,0.60%
"Jan 31, 2014","1,458.36","1,463.94","1,467.32","1,456.11",,-0.43%
"Jan 30, 2014","1,464.72","1,461.45","1,473.05","1,457.09",,0.19%
"Jan 29, 2014","1,462.01","1,474.86","1,475.85","1,455.14",,-0.93%
"Jan 28, 2014","1,475.69","1,481.63","1,482.68","1,470.65",,-0.41%
"Jan 27, 2014","1,481.77","1,477.04","1,488.89","1,476.28",,0.28%
"Jan 24, 2014","1,477.65","1,469.50","1,484.56","1,468.54",,0.51%
"Jan 23, 2014","1,470.22","1,445.76","1,470.66","1,444.91",,1.66%
"Jan 22, 2014","1,446.26","1,443.99","1,451.18","1,443.57",,0.11%
"Jan 21, 2014","1,444.70","1,441.07","1,445.78","1,439.42",,0.21%
"Jan 20, 2014","1,441.62","1,436.43","1,443.59","1,434.52",,0.27%
"Jan 17, 2014","1,437.78","1,447.70","1,449.47","1,433.67",,-0.75%
"Jan 16, 2014","1,448.70","1,445.45","1,452.02","1,443.66",,0.12%
"Jan 15, 2014","1,447.03","1,448.36","1,454.69","1,443.49",,-0.15%
"Jan 14, 2014","1,449.20","1,444.13","1,451.36","1,443.53",,0.28%
"Jan 13, 2014","1,445.13","1,450.61","1,452.78","1,440.92",,-0.43%
"Jan 10, 2014","1,451.39","1,445.64","1,453.51","1,440.91",,0.34%
"Jan 09, 2014","1,446.43","1,446.24","1,452.36","1,439.90",,-0.02%
"Jan 08, 2014","1,446.74","1,454.76","1,457.33","1,443.90",,-0.65%
"Jan 07, 2014","1,456.23","1,451.18","1,460.55","1,448.79",,0.29%
"Jan 06, 2014","1,452.01","1,433.53","1,454.67","1,433.11",,1.24%
"Jan 03, 2014","1,434.26","1,435.76","1,444.32","1,432.32",,-0.14%
"Jan 02, 2014","1,436.31","1,451.39","1,453.95","1,431.35",,-1.08%
"Jan 01, 2014","1,452.05","1,450.44","1,453.62","1,449.91",,0.06%
"Dec 31, 2013","1,451.20","1,456.46","1,458.27","1,450.02",,-0.42%
"Dec 30, 2013","1,457.38","1,448.02","1,458.06","1,447.92",,0.56%
"Dec 27, 2013","1,449.33","1,450.01","1,465.79","1,446.55",,-0.06%
"Dec 26, 2013","1,450.27","1,448.95","1,451.33","1,446.21",,-0.01%
"Dec 25, 2013","1,450.36","1,449.27","1,453.53","1,446.83",,-0.03%
"Dec 24, 2013","1,450.78","1,451.67","1,454.73","1,446.19",,-0.12%
"Dec 23, 2013","1,452.46","1,450.76","1,455.23","1,448.94",,0.06%
"Dec 20, 2013","1,451.64","1,447.19","1,455.67","1,445.28",,0.26%
"Dec 19, 2013","1,447.91","1,439.21","1,451.72","1,437.32",,0.55%
"Dec 18, 2013","1,440.01","1,446.53","1,453.47","1,438.06",,-0.47%
"Dec 17, 2013","1,446.88","1,447.55","1,448.99","1,441.70",,-0.15%
"Dec 16, 2013","1,449.03","1,446.24","1,453.35","1,444.55",,0.10%
"Dec 13, 2013","1,447.62","1,445.10","1,450.98","1,443.53",,0.09%
"Dec 12, 2013","1,446.34","1,449.60","1,455.64","1,443.21",,-0.28%
"Dec 11, 2013","1,450.40","1,446.07","1,453.03","1,444.51",,0.19%
"Dec 10, 2013","1,447.65","1,445.99","1,452.82","1,443.69",,0.07%
"Dec 09, 2013","1,446.59","1,449.57","1,451.97","1,441.21",,-0.14%
"Dec 06, 2013","1,448.67","1,446.34","1,448.98","1,439.58",,0.11%
"Dec 05, 2013","1,447.01","1,441.88","1,448.49","1,434.53",,0.26%
"Dec 04, 2013","1,443.29","1,440.80","1,444.55","1,435.44",,0.08%
"Dec 03, 2013","1,442.15","1,432.53","1,444.18","1,431.90",,0.61%
"Dec 02, 2013","1,433.37","1,437.28","1,441.07","1,430.38",,-0.33%
"Nov 29, 2013","1,438.16","1,443.32","1,444.51","1,436.23",,-0.41%
"Nov 28, 2013","1,444.09","1,440.60","1,445.81","1,439.64",,0.23%
"Nov 27, 2013","1,440.80","1,438.51","1,444.41","1,437.21",,0.10%
"Nov 26, 2013","1,439.34","1,431.82","1,439.66","1,431.50",,0.45%
"Nov 25, 2013","1,432.91","1,437.43","1,439.80","1,429.29",,-0.43%
"Nov 22, 2013","1,439.15","1,431.01","1,439.15","1,427.44",,0.50%
"Nov 21, 2013","1,431.96","1,419.53","1,433.29","1,418.37",,0.82%
"Nov 20, 2013","1,420.33","1,428.07","1,434.84","1,417.00",,-0.60%
"Nov 19, 2013","1,428.84","1,424.35","1,430.30","1,423.11",,0.26%
"Nov 18, 2013","1,425.17","1,434.17","1,435.52","1,423.40",,-0.64%
"Nov 15, 2013","1,434.30","1,437.60","1,438.68","1,427.71",,-0.28%
"Nov 14, 2013","1,438.37","1,443.76","1,445.81","1,432.77",,-0.42%
"Nov 13, 2013","1,444.41","1,441.00","1,445.60","1,433.37",,0.17%
"Nov 12, 2013","1,442.02","1,437.12","1,443.76","1,432.27",,0.29%
"Nov 11, 2013","1,437.80","1,419.10","1,438.97","1,417.19",,1.20%
"Nov 08, 2013","1,420.82","1,425.73","1,429.91","1,414.32",,-0.44%
"Nov 07, 2013","1,427.05","1,431.96","1,437.43","1,411.34",,-0.39%
"Nov 06, 2013","1,432.62","1,429.53","1,436.55","1,429.00",,0.16%
"Nov 05, 2013","1,430.29","1,435.59","1,437.59","1,426.87",,-0.41%
"Nov 04, 2013","1,436.19","1,430.85","1,437.37","1,427.54",,0.33%
"Nov 01, 2013","1,431.51","1,440.82","1,445.60","1,429.89",,-0.71%
"Oct 31, 2013","1,441.69","1,453.84","1,456.97","1,439.97",,-0.93%
"Oct 30, 2013","1,455.22","1,459.86","1,461.77","1,449.71",,-0.37%
"Oct 29, 2013","1,460.64","1,462.17","1,467.50","1,458.90",,-0.20%
"Oct 28, 2013","1,463.51","1,465.77","1,468.49","1,460.94",,-0.22%
"Oct 25, 2013","1,466.78","1,465.39","1,470.13","1,463.05",,0.01%
"Oct 24, 2013","1,466.70","1,456.64","1,468.53","1,453.28",,0.59%
"Oct 23, 2013","1,458.11","1,456.58","1,460.14","1,452.80",,0.01%
"Oct 22, 2013","1,457.95","1,451.96","1,459.45","1,448.43",,0.31%
"Oct 21, 2013","1,453.42","1,450.72","1,455.43","1,449.13",,0.14%
"Oct 18, 2013","1,451.45","1,452.70","1,455.48","1,448.64",,-0.14%
"Oct 17, 2013","1,453.47","1,443.09","1,454.31","1,438.86",,0.63%
"Oct 16, 2013","1,444.43","1,439.19","1,448.10","1,435.71",,0.31%
"Oct 15, 2013","1,439.95","1,452.48","1,454.00","1,434.50",,-0.92%
"Oct 14, 2013","1,453.39","1,450.39","1,457.90","1,450.28",,0.17%
"Oct 11, 2013","1,450.89","1,448.03","1,455.35","1,444.75",,0.14%
"Oct 10, 2013","1,448.86","1,454.37","1,455.62","1,447.22",,-0.44%
"Oct 09, 2013","1,455.25","1,457.84","1,461.93","1,450.28",,-0.27%
"Oct 08, 2013","1,459.24","1,454.53","1,462.30","1,453.22",,0.27%
"Oct 07, 2013","1,455.32","1,451.74","1,457.26","1,449.55",,0.18%
"Oct 04, 2013","1,452.74","1,458.38","1,463.51","1,448.46",,-0.49%
